"review_id","scored_cat","scored_cat_id","score","completed_at","movie","genre","reviewer_id","review_type","gender_identity","age_group","sexuality"
10286,"Character Chemistry",4,5,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10286,"Viewer Engagement",41,7,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10286,"Music Score",26,4,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10286,"Message",25,3,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10286,"Symbolism",39,NA,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10286,"Screenplay",34,6,"2021-06-15 00:20:26","The Heart's Journey Home","Drama",1106,"Regular Viewer","Prefer not to say","25 to 34","Heterosexual"
10287,"Genre Execution",21,4,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10287,"Viewer Engagement",41,2,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10287,"Dialogue Quality",16,5,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10287,"Impact on Viewer",24,7,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10287,"Rewatchability",32,5,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10287,"Message",25,2,"2021-06-16 04:43:23","The Lost Chronicles of the Sea","Fantasy",1155,"Regular Viewer","Woman","35 to 44","Heterosexual"
10288,"Viewer Expectations",42,3,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10288,"Rewatchability",32,6,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10288,"Editing",18,6,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10288,"World-Building",46,5,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10288,"Character Development",5,3,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10288,"Genre Execution",21,6,"2021-06-17 04:52:42","The Lost World of Imagination","Family",1002,"Regular Viewer","Man","45 to 54","Heterosexual"
10289,"Visual Style",45,10,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Editing",18,7,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"World-Building",46,9,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Character Flaws",6,9,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Cultural Representation",15,8,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Emotional Impact",19,8,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Humor",22,10,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10289,"Character Chemistry",4,7,"2021-06-17 22:00:05","The Call of the Ocean","Fantasy",1297,"Paid Reviewer","Man","35 to 44","Homosexual"
10290,"Costume Design",13,3,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Satisfaction with Plot Twists",33,1,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Character Motivations",7,3,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Suspense",38,3,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Viewer Satisfaction",43,2,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Genre Execution",21,3,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Acting Performance",1,NA,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10290,"Symbolism",39,5,"2021-06-20 14:45:12","The Call of the Ocean","Fantasy",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10291,"Cameos",2,7,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Character Flaws",6,4,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Ending Satisfaction",20,5,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Cultural Impact",14,5,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Screenplay",34,6,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Visual Effects",44,7,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10291,"Character Arcs",3,3,"2021-06-23 22:56:31","The Heart's Journey Home","Drama",1201,"Regular Viewer","Man","45 to 54",NA
10292,"Character Arcs",3,2,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10292,"Music Score",26,7,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10292,"Screenplay",34,5,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10292,"Viewer Expectations",42,1,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10292,"Storyline",36,4,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10292,"Cohesion",11,3,"2021-06-24 18:49:22","The Secret of the Labyrinth","Fantasy",1107,"Influencer","Non-binary",NA,NA
10293,"Music Score",26,2,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10293,"Suspense",38,3,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10293,"Viewer Expectations",42,4,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10293,"Impact on Viewer",24,2,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10293,"Visual Style",45,2,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10293,"World-Building",46,4,"2021-06-26 20:47:30","The Enchanted Journey","Fantasy",1069,"Critic","Man","Prefer not to say","Heterosexual"
10294,"Visual Style",45,NA,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Sound Design",35,9,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Storyline",36,9,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Production Design",31,9,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Direction",17,8,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Symbolism",39,10,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10294,"Viewer Engagement",41,10,"2021-06-27 22:13:58","The Timekeeper's Legacy","Sci-Fi",1094,"Paid Reviewer","Woman","25 to 34","Heterosexual"
10295,"Viewer Satisfaction",43,1,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Rewatchability",32,2,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Message",25,2,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Originality",28,2,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Character Flaws",6,1,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Character Motivations",7,4,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Theme",40,1,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Direction",17,2,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Satisfaction with Plot Twists",33,0,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Cultural Representation",15,NA,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Narrative Structure",27,3,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10295,"Impact on Viewer",24,4,"2021-06-29 10:29:49","The Dance of the Shadows","Thriller",1022,"Critic","Man","45 to 54","Homosexual"
10296,"Theme",40,2,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10296,"World-Building",46,1,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10296,"Suspense",38,2,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10296,"Storyline",36,3,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10296,"Emotional Impact",19,6,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10296,"Cinematographic Techniques",9,3,"2021-07-01 06:41:50","Love in the Time of Robots","Romance",1184,"Critic","Non-binary","18 to 24","Heterosexual"
10297,"Dialogue Quality",16,2,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Acting Performance",1,1,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Visual Style",45,4,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Message",25,2,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Viewer Satisfaction",43,NA,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Costume Design",13,3,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10297,"Character Chemistry",4,1,"2021-07-02 21:16:52","The Heart of the Storm","Drama",1036,"Critic","Woman","Prefer not to say","Heterosexual"
10298,"Conflict Resolution",12,9,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Immersion",23,NA,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Impact on Viewer",24,9,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Cultural Representation",15,8,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Rewatchability",32,4,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Genre Execution",21,9,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Character Arcs",3,10,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Character Flaws",6,7,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Cultural Impact",14,6,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Subplots",37,8,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10298,"Narrative Structure",27,8,"2021-07-03 20:23:56","The Shadow of Doubt","Thriller",1238,"Paid Reviewer","Man","35 to 44","Heterosexual"
10299,"Message",25,NA,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Cultural Impact",14,6,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Cinematography",10,10,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Sound Design",35,8,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Narrative Structure",27,9,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Cohesion",11,8,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Conflict Resolution",12,9,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Screenplay",34,10,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10299,"Symbolism",39,9,"2021-07-03 23:05:45","Voices from the Abyss","Thriller",1285,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10300,"Cultural Representation",15,4,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Production Design",31,4,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Humor",22,3,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Rewatchability",32,2,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Pacing",30,6,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Impact on Viewer",24,6,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Suspense",38,6,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Cohesion",11,3,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10300,"Cultural Impact",14,4,"2021-07-07 12:54:39","The Enchanted Castle","Fantasy",1033,"Influencer","Man",NA,"Heterosexual"
10301,"Cultural Impact",14,9,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10301,"Music Score",26,7,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10301,"Visual Style",45,9,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10301,"Acting Performance",1,6,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10301,"Character Motivations",7,7,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10301,"Cultural Representation",15,8,"2021-07-07 20:21:17","The Edge of the Abyss","Thriller",1230,"Paid Reviewer","Woman","35 to 44","Heterosexual"
10302,"Cinematography",10,NA,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Screenplay",34,NA,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Cinematic Techniques",8,1,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Character Development",5,3,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Overall Experience",29,NA,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Music Score",26,2,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10302,"Cinematographic Techniques",9,NA,"2021-07-09 14:34:49","The Edge of the Universe","Sci-Fi",1219,"Critic","Man","25 to 34","Heterosexual"
10303,"Cohesion",11,4,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10303,"Screenplay",34,3,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10303,"Sound Design",35,NA,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10303,"Theme",40,5,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10303,"Overall Experience",29,4,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10303,"Cinematographic Techniques",9,6,"2021-07-09 14:56:45","The Hidden Truths","Mystery",1072,"Influencer","Prefer not to say","35 to 44","Heterosexual"
10304,"Symbolism",39,2,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10304,"Humor",22,NA,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10304,"Emotional Impact",19,3,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10304,"Ending Satisfaction",20,5,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10304,"Dialogue Quality",16,6,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10304,"Satisfaction with Plot Twists",33,3,"2021-07-11 22:03:27","The Last Dance of the Fairies","Fantasy",1008,"Influencer","Woman","25 to 34","Heterosexual"
10305,"Narrative Structure",27,6,"2021-07-14 01:49:22","The Whispering Woods","Thriller",1278,"Influencer","Man","45 to 54","Heterosexual"
10305,"Sound Design",35,2,"2021-07-14 01:49:22","The Whispering Woods","Thriller",1278,"Influencer","Man","45 to 54","Heterosexual"
10305,"Cultural Representation",15,1,"2021-07-14 01:49:22","The Whispering Woods","Thriller",1278,"Influencer","Man","45 to 54","Heterosexual"
10305,"Overall Experience",29,4,"2021-07-14 01:49:22","The Whispering Woods","Thriller",1278,"Influencer","Man","45 to 54","Heterosexual"
10305,"Cinematographic Techniques",9,5,"2021-07-14 01:49:22","The Whispering Woods","Thriller",1278,"Influencer","Man","45 to 54","Heterosexual"
10306,"Satisfaction with Plot Twists",33,6,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10306,"Symbolism",39,5,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10306,"Acting Performance",1,7,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10306,"Cultural Impact",14,6,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10306,"Cinematography",10,6,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10306,"Message",25,NA,"2021-07-14 12:38:50","The Invisible Man","Thriller",1293,"Regular Viewer",NA,"35 to 44","Heterosexual"
10307,"Satisfaction with Plot Twists",33,5,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10307,"Originality",28,5,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10307,"Impact on Viewer",24,5,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10307,"Editing",18,4,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10307,"Storyline",36,2,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10307,"Genre Execution",21,7,"2021-07-16 01:03:56","The Secret of the Crystal","Fantasy",1286,"Regular Viewer","Prefer not to say",NA,NA
10308,"Cultural Representation",15,8,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Subplots",37,7,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Viewer Engagement",41,8,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Screenplay",34,NA,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Editing",18,9,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Acting Performance",1,10,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Impact on Viewer",24,9,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Character Flaws",6,9,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10308,"Storyline",36,9,"2021-07-21 22:12:27","The Last Frontier","Fantasy",1223,"Paid Reviewer","Man","45 to 54","Heterosexual"
10309,"Dialogue Quality",16,2,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Direction",17,3,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Viewer Expectations",42,NA,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Cultural Impact",14,5,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Production Design",31,7,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Character Development",5,NA,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"World-Building",46,4,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10309,"Cohesion",11,1,"2021-07-21 23:39:55","The Great Detective's Case","Mystery",1280,"Influencer","Woman","25 to 34","Bisexual"
10310,"Overall Experience",29,6,"2021-07-23 01:20:34","The Hidden Truths","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10310,"Cohesion",11,9,"2021-07-23 01:20:34","The Hidden Truths","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10310,"Dialogue Quality",16,9,"2021-07-23 01:20:34","The Hidden Truths","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10310,"Suspense",38,7,"2021-07-23 01:20:34","The Hidden Truths","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10310,"Narrative Structure",27,3,"2021-07-23 01:20:34","The Hidden Truths","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10311,"Genre Execution",21,2,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10311,"Cameos",2,5,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10311,"Character Motivations",7,9,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10311,"Screenplay",34,6,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10311,"Subplots",37,5,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10311,"Rewatchability",32,5,"2021-07-23 02:34:26","Love and Other Disasters","Romance",1035,"Regular Viewer","Woman","35 to 44",NA
10312,"Viewer Engagement",41,10,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Humor",22,6,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Cinematography",10,6,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Character Arcs",3,4,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Ending Satisfaction",20,8,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Subplots",37,7,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
10312,"Visual Effects",44,9,"2021-07-23 07:47:05","The Shadow of the Past","Mystery",1237,"Paid Reviewer","Prefer not to say","35 to 44","Bisexual"
